Series_Title,Released_Year,Runtime,IMDB_Rating,Director,Star1,No_of_Votes,Gross,Metascore,Genre_Adventure,Genre_Animation,Genre_Biography,Genre_Comedy,Genre_Crime,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_Film-Noir,Genre_Horror,Genre_Mystery,Genre_Thriller,Genre_Western
Todo sobre mi madre,1999,-0.7796045378056715,-0.542212244790168,Pedro Almodóvar,Cecilia Roth,-0.5642721446578273,-0.5970513372960427,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Cast Away,2000,0.7161421429233128,-0.542212244790168,Robert Zemeckis,Tom Hanks,0.7656944243176319,0.524122396102819,10.0,True,False,False,False,False,False,False,False,False,False,False,False,False
The Boondock Saints,1999,-0.5303134243508408,-0.542212244790168,Troy Duffy,Willem Dafoe,-0.1422635511959111,-0.6380378576594052,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
The Insider,1999,1.2147243698329742,-0.542212244790168,Michael Mann,Russell Crowe,-0.34781109054101084,-0.49406828707746636,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
October Sky,1999,-0.5303134243508408,-0.542212244790168,Joe Johnston,Jake Gyllenhaal,-0.5832294485304004,-0.4765735330232104,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
Shrek,2001,-1.1713477160918342,-0.542212244790168,Andrew Adamson,Vicky Jenson,1.0398494946373238,0.6934313684808213,10.0,False,True,False,False,False,False,False,False,False,False,False,False,False
Titanic,1997,2.532405969522794,-0.542212244790168,James Cameron,Leonardo DiCaprio,2.3605589826148745,2.6418893262060514,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Hana-bi,1997,-0.7083785053900056,-0.542212244790168,Takeshi Kitano,Takeshi Kitano,-0.7517547761856159,-0.6370022198465656,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False
Gattaca,1997,-0.6015394567665068,-0.542212244790168,Andrew Niccol,Ethan Hawke,0.021857863049603018,-0.5767782447964207,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
The Game,1997,0.21755991601365138,-0.542212244790168,David Fincher,Michael Douglas,0.21821861286690086,-0.39776258197690856,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Breaking the Waves,1996,1.28595040224864,-0.542212244790168,Lars von Trier,Emily Watson,-0.6456574424373893,-0.6180643715065915,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Ed Wood,1994,0.14633388359798544,-0.542212244790168,Tim Burton,Johnny Depp,-0.33237447247549945,-0.6088769576073215,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
What's Eating Gilbert Grape,1993,-0.1741832622725112,-0.542212244790168,Lasse Hallström,Johnny Depp,-0.17927048213142432,-0.592545680504686,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Tombstone,1993,0.25317293222148435,-0.542212244790168,George P. Cosmatos,Kevin Jarre,-0.44870991165224783,-0.3570611264262196,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
The Sandlot,1993,-0.7796045378056715,-0.542212244790168,David Mickey Evans,Tom Guiry,-0.5951239877327307,-0.47689808832440966,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
The Remains of the Day,1993,0.3956249970528162,-0.542212244790168,James Ivory,Anthony Hopkins,-0.6345422217079764,-0.5239683726608025,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Naked,1993,0.32439896463715023,-0.542212244790168,Mike Leigh,David Thewlis,-0.7305970436836292,-0.6293642131254037,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
The Fugitive,1993,0.25317293222148435,-0.542212244790168,Andrew Davis,Harrison Ford,-0.01836413860555343,0.2765910491080258,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
A Bronx Tale,1993,-0.06734421364901232,-0.542212244790168,Robert De Niro,Robert De Niro,-0.4447369155158066,-0.5522653971332078,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False
Batman: Mask of the Phantasm,1993,-1.6699299430014956,-0.542212244790168,Kevin Altieri,Boyd Kirkland,-0.7029235975178787,-0.6102204998439233,10.0,False,True,False,False,False,False,False,False,False,False,False,False,False
Lat sau san taam,1992,0.1819468998058184,-0.542212244790168,John Woo,Yun-Fat Chow,-0.6937245833865802,2.174879027589315,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Night on Earth,1991,0.21755991601365138,-0.542212244790168,Jim Jarmusch,Winona Ryder,-0.6672522045143846,-0.6281378837132099,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
La double vie de Véronique,1991,-0.8864435864291704,-0.542212244790168,Krzysztof Kieslowski,Irène Jacob,-0.7069393797665586,-0.628216760218069,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Boyz n the Hood,1991,-0.38786135951950895,-0.542212244790168,John Singleton,Cuba Gooding Jr.,-0.45112121469198024,-0.3520912151136731,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False
Misery,1990,-0.5659264405586738,-0.542212244790168,Rob Reiner,James Caan,-0.2718535167140024,-0.3333220246903019,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Awakenings,1990,-0.06734421364901232,-0.542212244790168,Penny Marshall,Robert De Niro,-0.45358447229657384,-0.3789932721567467,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
Majo no takkyûbin,1989,-0.7083785053900056,-0.542212244790168,Hayao Miyazaki,Kirsten Dunst,-0.4568942836933168,-0.3468164539452599,10.0,False,True,False,False,False,False,False,False,False,False,False,False,False
Glory,1989,-0.03173119744117936,-0.542212244790168,Edward Zwick,Matthew Broderick,-0.46121568102941524,-0.5046906066325586,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
Dip huet seung hung,1989,-0.4234743757273419,-0.542212244790168,John Woo,Yun-Fat Chow,-0.6970130017272038,2.0946528962319886,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Back to the Future Part II,1989,-0.5303134243508408,-0.542212244790168,Robert Zemeckis,Michael J. Fox,0.6363672877747206,-0.04864461480355685,10.0,True,False,False,False,False,False,False,False,False,False,False,False,False
Mississippi Burning,1988,0.1819468998058184,-0.542212244790168,Alan Parker,Gene Hackman,-0.5668515359956399,-0.4660162797441859,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False
Predator,1987,-0.5659264405586738,-0.542212244790168,John McTiernan,Arnold Schwarzenegger,0.298567875500114,-0.3409899054834714,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Evil Dead II,1987,-1.3850258133388318,-0.542212244790168,Sam Raimi,Bruce Campbell,-0.383039341667748,-0.608699917041038,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Ferris Bueller's Day Off,1986,-0.7083785053900056,-0.542212244790168,John Hughes,Matthew Broderick,0.14574505103646396,-0.289247211812904,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Down by Law,1986,-0.5659264405586738,-0.542212244790168,Jim Jarmusch,Tom Waits,-0.6902589082952537,-0.631022360930646,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
The Goonies,1985,-0.31663532710384307,-0.542212244790168,Richard Donner,Sean Astin,-0.08943187103386496,-0.33219598360743374,10.0,True,False,False,False,False,False,False,False,False,False,False,False,False
The Color Purple,1985,1.1078853212094755,-0.542212244790168,Steven Spielberg,Danny Glover,-0.5970860365939579,-0.14830181766839207,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
The Breakfast Club,1985,-0.9220566026370034,-0.542212244790168,John Hughes,Emilio Estevez,0.25467849279593485,-0.40994342763999897,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
The Killing Fields,1984,0.6449161105076469,-0.542212244790168,Roland Joffé,Sam Waterston,-0.6787952863661836,-0.46553696132790207,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
Ghostbusters,1984,-0.6371524729743396,-0.542212244790168,Ivan Reitman,Bill Murray,0.24974892143587352,0.5489966379520298,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
The Right Stuff,1983,2.496792953314961,-0.542212244790168,Philip Kaufman,Sam Shepard,-0.6645841848012206,-0.5312066439015515,10.0,True,False,False,False,False,False,False,False,False,False,False,False,False
The King of Comedy,1982,-0.49470040814300786,-0.542212244790168,Martin Scorsese,Robert De Niro,-0.5659438591860068,-0.6257291032094061,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
E.T. the Extra-Terrestrial,1982,-0.2810223108960101,-0.542212244790168,Steven Spielberg,Henry Thomas,0.3019388099143407,1.5264505539807751,10.0,False,False,False,False,False,False,True,False,False,False,False,False,False
Kramer vs. Kramer,1979,-0.6371524729743396,-0.542212244790168,Robert Benton,Dustin Hoffman,-0.42890605398752524,-0.10953697806293267,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Days of Heaven,1978,-1.0288956512605023,-0.542212244790168,Terrence Malick,Richard Gere,-0.6749231432085904,-0.0588622588360208,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
The Outlaw Josey Wales,1976,0.43123801326064914,-0.542212244790168,Clint Eastwood,Clint Eastwood,-0.6357830189628957,-0.4799655212241356,10.0,False,False,False,False,False,False,False,False,False,False,False,False,True
The Man Who Would Be King,1975,0.21755991601365138,-0.542212244790168,John Huston,Sean Connery,-0.6991737003952531,1.0327004187606028,10.0,True,False,False,False,False,False,False,False,False,False,False,False,False
The Conversation,1974,-0.352248343311676,-0.542212244790168,Francis Ford Coppola,Gene Hackman,-0.5350767353567324,-0.6161773599530335,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
La planète sauvage,1973,-1.8123820078328274,-0.542212244790168,René Laloux,Barry Bostwick,-0.7593431988062188,-0.6372020552501412,10.0,False,True,False,False,False,False,False,False,False,False,False,False,False
The Day of the Jackal,1973,0.7161421429233128,-0.542212244790168,Fred Zinnemann,Edward Fox,-0.7220092597271677,-0.5582885473354903,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False
Badlands,1973,-1.0288956512605023,-0.542212244790168,Terrence Malick,Martin Sheen,-0.6347133661569307,-0.19979381787740988,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Cabaret,1972,0.03949483497448656,-0.542212244790168,Bob Fosse,Liza Minnelli,-0.6887308328581608,-0.42541611247094474,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Willy Wonka & the Chocolate Factory,1971,-0.8152175540135045,-0.542212244790168,Mel Stuart,Gene Wilder,-0.29021792731698354,-0.618266803790365,10.0,False,False,False,False,False,False,True,False,False,False,False,False,False
Midnight Cowboy,1969,-0.352248343311676,-0.542212244790168,John Schlesinger,Dustin Hoffman,-0.527396628209904,-0.4153666189187232,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Wait Until Dark,1967,-0.5303134243508408,-0.542212244790168,Terence Young,Audrey Hepburn,-0.751690597017258,-0.5508536793291136,10.0,False,False,False,False,False,False,False,False,False,False,False,True,False
Guess Who's Coming to Dinner,1967,-0.5303134243508408,-0.542212244790168,Stanley Kramer,Spencer Tracy,-0.7152948962565819,-0.35609135086805244,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Bonnie and Clyde,1967,-0.4234743757273419,-0.542212244790168,Arthur Penn,Warren Beatty,-0.5234511374313304,3.888157062197829,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
My Fair Lady,1964,1.6776935805348028,-0.542212244790168,George Cukor,Audrey Hepburn,-0.5720133748221393,-0.27997589679383267,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Mary Poppins,1964,0.573690078091981,-0.542212244790168,Robert Stevenson,Julie Andrews,-0.35348636271437345,-0.12937312805723833,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
The Longest Day,1962,1.9625977101974665,-0.542212244790168,Ken Annakin,Andrew Marton,-0.6770960664801363,-0.44364899738480196,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Jules et Jim,1962,-0.6371524729743396,-0.542212244790168,François Truffaut,Jeanne Moreau,-0.721520275587298,3.4390928325293464,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
The Innocents,1961,-0.8152175540135045,-0.542212244790168,Jack Clayton,Deborah Kerr,-0.7539093625519168,-0.6251520187210003,10.0,False,False,False,False,False,False,False,False,False,True,False,False,False
À bout de souffle,1960,-1.1713477160918342,-0.542212244790168,Jean-Luc Godard,Jean-Paul Belmondo,-0.6125807215260787,-0.6364912065572159,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False
Red River,1948,0.3600119808449832,-0.542212244790168,Howard Hawks,Arthur Rosson,-0.7503642275378615,-0.06027809582939432,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Key Largo,1948,-0.8152175540135045,-0.542212244790168,John Huston,Humphrey Bogart,-0.7233845276205512,-0.35988957669961763,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
To Have and Have Not,1944,-0.8152175540135045,-0.542212244790168,Howard Hawks,Humphrey Bogart,-0.7415441761149619,1.7378607451098915,10.0,True,False,False,False,False,False,False,False,False,False,False,False,False
Shadow of a Doubt,1943,-0.5303134243508408,-0.542212244790168,Alfred Hitchcock,Teresa Wright,-0.6544347077480502,-0.02450013608886546,10.0,False,False,False,False,False,False,False,False,True,False,False,False,False
Stagecoach,1939,-0.9576696188448364,-0.542212244790168,John Ford,John Wayne,-0.7031344719281976,1.3765119497919407,10.0,True,False,False,False,False,False,False,False,False,False,False,False,False
The Lady Vanishes,1938,-0.9576696188448364,-0.542212244790168,Alfred Hitchcock,Margaret Lockwood,-0.6915852777746502,1.7209337128457036,10.0,False,False,False,False,False,False,False,False,False,False,True,False,False
Bringing Up Baby,1938,-0.7439915215978385,-0.542212244790168,Howard Hawks,Katharine Hepburn,-0.6678603785383476,0.11919914503324947,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Bride of Frankenstein,1935,-1.7055429592093285,-0.542212244790168,James Whale,Boris Karloff,-0.7033759078472582,-0.6164758519297951,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Duck Soup,1933,-1.9192210564563263,-0.542212244790168,Leo McCarey,Groucho Marx,-0.6665829074729379,1.104017897875757,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
